"id","status","city","state","postalCode","dmaName","latitude","longitude","Carrols"
"2421","Open","Providence","RI","02907","Providence-New Bedford, RI","41.814948","-71.420209",FALSE
"2419","Open","PHILADELPHIA","PA","19153","Philadelphia, PA","39.903322","-75.240621",TRUE
"2415","Open","DuBois","PA","15801","Johnstown-Altoona, PA","41.122807","-78.729321",FALSE
"2433","Open","CONYERS","GA","30013","Atlanta, GA","33.650826","-84.009359",FALSE
"16196","Open","TOOELE","UT","84074","Salt Lake City, UT","40.572537","-112.296048",FALSE
"16203","Open","MAXWELL AFB","AL","36112","Montgomery, AL","32.372892","-86.350954",FALSE
"16216","Open","HORIZON CITY","TX","79928","El Paso, TX","31.682260","-106.187950",FALSE
"16209","Open","Phoenix","AZ","85041","Phoenix, AZ","33.378412","-112.101659",FALSE
"16208","Open","PHOENIX","AZ","85043","Phoenix, AZ","33.451949","-112.203831",FALSE
"16210","Open","FERNLEY","NV","89408","Reno, NV","39.607105","-119.222400",FALSE
"19097","Open","Clarksville","TN","37040","Nashville, TN","36.536872","-87.367981",FALSE
"19060","Open","BEDFORD","TX","76022","Dallas-Ft. Worth, TX","32.838261","-97.150805",FALSE
"19072","Open","FORT WORTH","TX","76132","Dallas-Ft. Worth, TX","32.665850","-97.400880",FALSE
"16184","Open","MYRTLE BEACH","SC","29577","Florence-Myrtle Beach, SC","33.701107","-78.928066",FALSE
"19021","Open","ATLANTA","GA","30320","Atlanta, GA","33.640155","-84.444885",FALSE
"6820","Open","Macomb","MI","48042","Detroit, MI","42.633916","-82.858201",FALSE
"6818","Open","CONWAY","SC","29526","Florence-Myrtle Beach, SC","33.790011","-78.997386",FALSE
"6841","Open","BAY POINT","CA","94565","San Francisco-Oak-San Jose, CA","38.016660","-121.942314",FALSE
"6843","Open","WHITEHALL","MI","49461","Grand Rapids-Kalmzoo, MI","43.408127","-86.319870",FALSE
"6844","Open","HAVERHILL","MA","01830","Boston, MA","42.813201","-71.102926",FALSE
"6845","Open","OCALA","FL","34475","Gainesville, FL","29.214803","-82.145459",FALSE
"6846","Open","NORTH EAST","PA","16428","Erie, PA","42.213912","-79.840771",FALSE
"6869","Open","CHICAGO","IL","60707","Chicago, IL","41.924029","-87.785745",FALSE
"6871","Open","RUSKIN","FL","33573","Tampa-St. Petersburg, FL","27.713122","-82.370316",FALSE
"6879","Remodel","SIERRA VISTA","AZ","85635","Tucson-Nogales, AZ","31.558920","-110.256640",FALSE
"6882","Open","DURHAM","NC","27704","Raleigh Durham, NC","36.035942","-78.892789",FALSE
"6884","Open","TOLEDO","OH","43612","Toledo, OH","41.723441","-83.510043",FALSE
"6886","Open","CAPE CORAL","FL","33990","Ft. Myers-Naples, FL","26.633250","-81.940600",FALSE
"6872","Open","MIAMI","FL","33189","Miami-Ft. Lauderdale, FL","25.576949","-80.338886",FALSE
"6874","Open","SPRINGFIELD","TN","37172","Nashville, TN","36.494617","-86.878122",TRUE
"6875","Open","Mt Jackson","VA","22842","Harrisonburg, VA","38.760654","-78.630441",FALSE
"6876","Open","MOORESVILLE","IN","46158","Indianapolis, IN","39.617060","-86.355070",TRUE
"6877","Open","HIALEAH","FL","33016","Miami-Ft. Lauderdale, FL","25.883911","-80.327819",FALSE
"6900","Open","RAEFORD","NC","28376","Raleigh Durham, NC","34.977180","-79.235600",TRUE
"6903","Open","CLANTON","AL","35045","Birmingham, AL","32.802008","-86.583063",FALSE
"6906","Open","WARRENSBURG","MO","64093","Kansas City, MO","38.771476","-93.736189",FALSE
"6896","Open","MIAMI","FL","33186","Miami-Ft. Lauderdale, FL","25.663067","-80.416538",FALSE
"6897","Open","Springfield","OH","45504","Dayton, OH","39.939072","-83.816878",FALSE
"6921","Open","HAMILTON","OH","45013","Cincinnati, OH","39.424687","-84.594367",FALSE
"6925","Open","GRANTS PASS","OR","97527","Medford-Klamath Falls, OR","42.424782","-123.329881",FALSE
"6909","Open","BATH","ME","04530","Portland-Auburn, ME","43.910362","-69.822700",TRUE
"6913","Open","WINTERVILLE","NC","28590","Greenville-New Bern-Wash, NC","35.552518","-77.406347",TRUE
"6916","Open","Kenner","LA","70065","New Orleans, LA","30.021256","-90.254810",FALSE
"6919","Open","Brandon","FL","33511","Tampa-St. Petersburg, FL","27.894223","-82.271103",FALSE
"6949","Open","BAYTOWN","TX","77521","Houston, TX","29.770852","-94.976933",FALSE
"2439","Open","TULSA","OK","74145","Tulsa, OK","36.104669","-95.887306",FALSE
"2437","Open","Newark","NJ","07104","New Jersey - Sub","40.750239","-74.170617",FALSE
"2436","Open","HONOLULU","HI","96826","Honolulu, HI","21.292864","-157.822806",FALSE
"2435","Open","HUNTINGTON","WV","25705","Charleston - Huntington, WV","38.411796","-82.387507",FALSE
"6933","Open","Kenner","LA","70062","New Orleans, LA","30.005561","-90.232288",FALSE
"6935","Open","BONNEY LAKE","WA","98391","Seattle-Tacoma, WA","47.167163","-122.146288",FALSE
"6936","Open","COLUSA","CA","95932","Sacramento-Stockton, CA","39.204900","-122.003805",FALSE
"6940","Open","HASTINGS","MN","55033","Minneapolis-St Paul, MN","44.715670","-92.846844",FALSE
"2446","Open","NEW YORK","NY","10006","New York City - Sub","40.709482","-74.011640",FALSE
"2443","Open","REDWOOD CITY","CA","94063","San Francisco-Oak-San Jose, CA","37.489321","-122.237880",FALSE
"6946","Open","SALEM","OR","97304","Portland, OR","44.951453","-123.051378",FALSE
"6947","Open","NEWARK","CA","94560","San Francisco-Oak-San Jose, CA","37.550508","-122.050394",FALSE
"2441","Open","BRATTLEBORO","VT","05301","Boston, MA","42.837203","-72.565690",TRUE
"6971","Open","Cedar Rapids","IA","52402","Cedar Rapids-Waterloo-Dubuq, IA","42.034320","-91.679766",FALSE
"6972","Open","SEATTLE","WA","98134","Seattle-Tacoma, WA","47.574162","-122.329409",FALSE
"2460","Open","FULTON","NY","13069","Syracuse, NY","43.319809","-76.413850",TRUE
"2450","Open","SARASOTA","FL","34233","Tampa-St. Petersburg, FL","27.298264","-82.481835",FALSE
"6952","Open","OTTUMWA","IA","52501","Kansas City, MO","41.017423","-92.438142",FALSE
"6954","Open","SPARTANBURG","SC","29303","Greenville-Spart-Asheville, SC","34.991955","-82.023895",TRUE
"6959","Open","SOUTHGATE","MI","48195","Detroit, MI","42.199411","-83.208912",FALSE
"6961","Open","MECHANICSVILLE","VA","23111","Richmond- Petersburg, VA","37.611288","-77.340810",TRUE
"2465","Open","LEESVILLE","LA","71446","Alexandria, LA","31.130651","-93.266216",FALSE
"6962","Open","ORLANDO","FL","32837","Orlando-Daytona Bch, FL","28.385835","-81.405351",FALSE
"6965","Open","HOUSTON","TX","77069","Houston, TX","29.988868","-95.498654",FALSE
"2463","Open","BROOKINGS","SD","57006","Sioux Falls-Mitchell, SD","44.311929","-96.773670",FALSE
"6991","Open","Edmore","MI","48829","Grand Rapids-Kalmzoo, MI","43.407545","-85.032572",FALSE
"6992","Open","MERIDIAN","ID","83642","Boise, ID","43.619644","-116.388462",FALSE
"2477","Open","BROWNSVILLE","TX","78521","Mc Allen-Brownsville, TX","25.936230","-97.499155",FALSE
"2473","Open","LANCASTER","CA","93534","Los Angeles, CA","34.703537","-118.151852",FALSE
"2472","Open","ABERDEEN","NC","28315","Raleigh Durham, NC","35.156012","-79.413703",TRUE
"2470","Open","BARRE","VT","05641","Burlington-Plattsburgh, NH","44.227235","-72.553002",TRUE
"2466","Open","DOWNERS GROVE","IL","60515","Chicago, IL","41.834321","-88.023458",FALSE
"6975","Open","NASHVILLE","TN","37204","Nashville, TN","36.133439","-86.779616",TRUE
"6976","Open","MARIANNA","FL","32446","Panama City, FL","30.767480","-85.204154",FALSE
"6978","Open","TAMPA","FL","33612","Tampa-St. Petersburg, FL","28.069573","-82.427450",FALSE
"6981","Open","MINOT","ND","58701","Minot-Bismarck-Dickerson, ND","48.207104","-101.312270",FALSE
"6986","Open","JACKSONVILLE","FL","32257","Jacksonville-Brunswick, FL","30.174350","-81.603020",FALSE
"6988","Open","MIDLOTHIAN","VA","23112","Richmond- Petersburg, VA","37.437037","-77.599596",TRUE
"2475","Open","EDEN","NC","27288","Greensboro-Wstn-Salem, NC","36.493101","-79.743383",TRUE
"6989","Open","ABBEVILLE","SC","29620","Greenville-Spart-Asheville, SC","34.161522","-82.383399",FALSE
"2495","Open","ALAMEDA","CA","94501","San Francisco-Oak-San Jose, CA","37.759252","-122.251477",FALSE
"2493","Open","SHELBY TOWNSHIP","MI","48317","Detroit, MI","42.668050","-83.034134",FALSE
"2490","Open","Griffin","GA","30223","Atlanta, GA","33.246776","-84.265576",FALSE
"2487","Open","Little Rock","AR","72212","Little Rock-Pine Bluff, AR","34.772360","-92.400590",FALSE
"2486","Open","DALLAS","TX","75236","Dallas-Ft. Worth, TX","32.658838","-96.890857",FALSE
"2484","Open","ODESSA","TX","79762","Odessa-Midland, TX","31.888498","-102.355164",FALSE
"2483","Open","Mobile","AL","36608","Mobile-Pensacola, AL","30.684290","-88.221978",FALSE
"2481","Open","MILFORD","MA","01757","Boston, MA","42.148422","-71.486472",FALSE
"2479","Open","COPPERAS COVE","TX","76522","Waco-Temple-Bryan, TX","31.119438","-97.892719",FALSE
"6994","Open","PALMYRA","PA","17078","Harrisburg-Lancaster-York, PA","40.319438","-76.568596",TRUE
"6995","Open","KANSAS CITY","MO","64131","Kansas City, MO","38.926146","-94.582906",FALSE
"6997","Open","Houston","TX","77040","Houston, TX","29.850420","-95.505269",FALSE
"6998","Open","LAVONIA","GA","30553","Greenville-Spart-Asheville, SC","34.448170","-83.124481",TRUE
"6999","Open","SUNRISE","FL","33323","Miami-Ft. Lauderdale, FL","26.149797","-80.324492",FALSE
"2494","Open","HUMBLE","TX","77338","Houston, TX","30.002215","-95.270704",FALSE
"2513","Open","NORTH WALES","PA","19454","Philadelphia, PA","40.234144","-75.240830",FALSE
"2512","Open","CLAREMONT","NH","03743","Burlington-Plattsburgh, NH","43.366108","-72.319776",FALSE
"2510","Open","Mt Vernon","WA","98273","Seattle-Tacoma, WA","48.437251","-122.342767",FALSE
"2509","Open","LAPEER","MI","48446","Detroit, MI","43.042892","-83.319672",TRUE
"2505","Open","PITTSBURG","CA","94565","San Francisco-Oak-San Jose, CA","38.014217","-121.890918",FALSE
"2504","Open","WALNUTPORT","PA","18088","Philadelphia, PA","40.757010","-75.593710",FALSE
"2503","Open","PLANT CITY","FL","33563","Tampa-St. Petersburg, FL","28.034535","-82.103808",FALSE
"2500","Open","OLD SAYBROOK","CT","06475","Hartford-New Haven, CT","41.296864","-72.378317",FALSE
"2498","Open","Lakeland","FL","33805","Tampa-St. Petersburg, FL","28.082525","-81.968369",FALSE
"2523","Open","GAFFNEY","SC","29341","Greenville-Spart-Asheville, SC","35.090566","-81.661949",TRUE
"2521","Open","RIDGECREST","CA","93555","Los Angeles, CA","35.623772","-117.670348",FALSE
"2520","Open","DEL CITY","OK","73115","Oklahoma City, OK","35.435057","-97.438659",FALSE
"2518","Open","BALTIMORE","MD","21286","Baltimore, MD","39.383793","-76.574753",FALSE
"2517","Open","PENNSAUKEN","NJ","08109","Philadelphia, PA","39.930181","-75.082834",FALSE
"2514","Open","CHICO","CA","95928","Chico-Redding, CA","39.724118","-121.849842",FALSE
"2538","Open","BRYANS ROAD","MD","20616","Washington, DC","38.627337","-77.073547",FALSE
"2537","Open","TOWANDA","PA","18848","Binghamton, NY","41.782360","-76.450073",FALSE
"2536","Open","KAHULUI, MAUI","HI","96732","Honolulu, HI","20.890877","-156.467522",FALSE
"2534","Open","NAPA","CA","94558","San Francisco-Oak-San Jose, CA","38.316234","-122.298382",FALSE
"2531","Open","MIAMI","FL","33174","Miami-Ft. Lauderdale, FL","25.759602","-80.368166",FALSE
"2530","Open","CORDELE","GA","31015","Albany, GA","31.963286","-83.764834",FALSE
"2529","Open","ELKTON","MD","21921","Philadelphia, PA","39.599812","-75.828303",FALSE
"2526","Open","THOMASVILLE","GA","31792","Tallahassee-Thomasville, FL","30.854440","-83.951582",FALSE
"2525","Open","BEAVER FALLS","PA","15010","Pittsburgh, PA","40.773713","-80.374703",FALSE
"2555","Open","GILROY","CA","95020","San Francisco-Oak-San Jose, CA","37.021201","-121.568046",FALSE
"2553","Open","Chelsea","MA","02150","Boston, MA","42.395586","-71.040292",FALSE
"2552","Open","BATH","NY","14810","Elmira, NY","42.339272","-77.334551",TRUE
"2551","Open","TYRONE","PA","16686","Johnstown-Altoona, PA","40.672156","-78.237102",FALSE
"2548","Open","BUFFALO","NY","14209","Buffalo, NY","42.911011","-78.866698",TRUE
"2546","Open","PITTSBURGH","PA","15238","Pittsburgh, PA","40.538388","-79.833134",FALSE
"2544","Open","DECATUR","GA","30032","Atlanta, GA","33.780180","-84.239365",FALSE
"2543","Open","BECKLEY","WV","25801","Bluefield-Beckley, WV","37.807223","-81.184591",FALSE
"2575","Open","Westminster","MD","21157","Baltimore, MD","39.562768","-76.972438",FALSE
"2573","Open","PHILADELPHIA","PA","19144","Philadelphia, PA","40.031960","-75.179001",TRUE
"2571","Open","Clearfield","PA","16830","Johnstown-Altoona, PA","41.036126","-78.399509",FALSE
"2569","Open","AUGUSTA","GA","30909","Augusta, GA","33.467922","-82.079357",FALSE
"2568","Open","CONCORD","CA","94521","San Francisco-Oak-San Jose, CA","37.951241","-121.957500",FALSE
"2565","Open","NIANTIC","CT","06357","Hartford-New Haven, CT","41.358114","-72.210481",FALSE
"2563","Open","ukiah","CA","95482","San Francisco-Oak-San Jose, CA","39.151592","-123.193638",FALSE
"2557","Open","MAPLE SHADE","NJ","08052","Philadelphia, PA","39.936881","-74.969735",FALSE
"2579","Open","KEARNY","NJ","07032","New Jersey - Sub","40.762049","-74.159623",FALSE
"19207","Open","WEBBERS FALLS","OK","74470","Tulsa, OK","35.486376","-95.148998",FALSE
"16345","Open","CONOVER","NC","28613","Charlotte, NC","35.725989","-81.207638",TRUE
"19190","Open","LAS VEGAS","NV","89130","Las Vegas, NV","36.270654","-115.207313",FALSE
"19162","Open","CHICAGO","IL","60601","Chicago, IL","41.884874","-87.624150",FALSE
"16299","Open","Belleville","IL","62221","St. Louis, MO","38.520487","-89.927729",FALSE
"16283","Open","Quincy","IL","62301","Quincy-Hannibal, IL","39.935953","-91.405391",FALSE
"16285","Open","PARKERSBURG","WV","26104","Parkersburg, WV","39.312403","-81.481985",FALSE
"16242","Open","MAYODAN","NC","27027","Greensboro-Wstn-Salem, NC","36.417821","-79.935551",TRUE
"16248","Open","VICTORIA","TX","77901","Victoria, TX","28.808388","-96.981638",FALSE
"16251","Open","WHITEVILLE","NC","28472","Wilmington, NC","34.300874","-78.721826",TRUE
"16250","Open","SACRAMENTO","CA","95842","Sacramento-Stockton, CA","38.705883","-121.328028",FALSE
"16253","Open","STERLING HTS","MI","48310","Detroit, MI","42.563404","-83.086021",FALSE
"16252","Open","OMAHA","NE","68134","Omaha, NE","41.317230","-96.024276",FALSE
"16257","Open","COLUMBUS","GA","31903","Columbus, GA","32.417086","-84.943374",FALSE
"16260","Open","HILLSBORO","OR","97124","Portland, OR","45.537375","-122.900617",FALSE
"16222","Open","FORT BENNING","GA","31905","Columbus, GA","32.375795","-84.923351",FALSE
"16225","Open","SOMERSET","KY","42501","Lexington, KY","37.093158","-84.619009",FALSE
"2585","Open","FORT OGLETHORPE","GA","30742","Chattanooga, TN","34.954339","-85.250231",FALSE
"2583","Open","TAMPA","FL","33613","Tampa-St. Petersburg, FL","28.087642","-82.459154",FALSE
"2581","Open","PATERSON","NJ","07514","New Jersey - Sub","40.923107","-74.140044",FALSE
"2596","Open","TEMPLE HILLS","MD","20748","Washington, DC","38.833343","-76.942503",TRUE
"2591","Open","DANSVILLE","NY","14437","Rochester, NY","42.567656","-77.716101",TRUE
"2605","Open","Columbia","PA","17512","Harrisburg-Lancaster-York, PA","40.037714","-76.508708",FALSE
"2604","Open","OKLAHOMA CITY","OK","73159","Oklahoma City, OK","35.392540","-97.565641",FALSE
"2598","Open","NUTLEY","NJ","07110","New Jersey - Sub","40.811100","-74.164348",TRUE
"2597","Open","El Dorado","AR","71730","Monroe-El Dorado, LA","33.229050","-92.665470",FALSE
"2613","Open","WILLIAMSPORT","PA","17701","Wlks Barre-Scrntn, PA","41.232167","-77.017862",TRUE
"2612","Open","Sturbridge","MA","01566","Boston, MA","42.112250","-72.090988",FALSE
"2610","Open","Baltimore","MD","21215","Baltimore, MD","39.317672","-76.654239",FALSE
"2607","Open","PLAINFIELD","NJ","07062","New Jersey - Sub","40.630037","-74.400390",FALSE
"2620","Open","TAMPA","FL","33607","Tampa-St. Petersburg, FL","27.966372","-82.504911",FALSE
"2618","Open","PHILADELPHIA","PA","19111","Philadelphia, PA","40.054455","-75.072092",TRUE
"2617","Open","EPHRATA","PA","17522","Harrisburg-Lancaster-York, PA","40.192203","-76.176932",FALSE
"2616","Open","TUSKEGEE","AL","36083","Montgomery, AL","32.427452","-85.693441",FALSE
"2614","Open","ENGLEWOOD","OH","45322","Dayton, OH","39.877518","-84.306743",TRUE
"2630","Open","BIG RAPIDS","MI","49307","Traverse City-Cadilc, MI","43.689550","-85.484427",FALSE
"2628","Open","POTSDAM","NY","13676","Watertown, NY","44.683438","-74.986456",FALSE
"2645","Open","Baden","PA","15005","Pittsburgh, PA","40.656348","-80.237239",FALSE
"2641","Open","ALBERT LEA","MN","56007","Rochester-Mason City, MN","43.654394","-93.341869",FALSE
"2640","Open","Flagstaff","AZ","86004","Phoenix, AZ","35.215255","-111.597662",FALSE
"2639","Open","SOUTHFIELD","MI","48076","Detroit, MI","42.515761","-83.223915",FALSE
"2638","Open","CORTLAND","NY","13045","Syracuse, NY","42.598629","-76.201724",TRUE
"2636","Open","TACOMA","WA","98409","Seattle-Tacoma, WA","47.222727","-122.475016",FALSE
"2633","Open","CANTON","MI","48187","Detroit, MI","42.322608","-83.483810",TRUE
"2631","Open","NEW CASTLE","PA","16101","Pittsburgh, PA","40.999652","-80.348780",FALSE
"2643","Open","GLADSTONE","MO","64119","Kansas City, MO","39.203127","-94.548146",FALSE
"2642","Open","BLAINE","MN","55434","Minneapolis-St Paul, MN","45.194902","-93.233715",FALSE
"2663","Open","NEWARK","DE","19711","Philadelphia, PA","39.707573","-75.682854",FALSE
"2662","Open","NORWALK","OH","44857","Cleveland, OH","41.267212","-82.609684",FALSE
"2657","Open","East Ridge","TN","37412","Chattanooga, TN","34.989437","-85.210423",FALSE
"2654","Open","CHICAGO","IL","60625","Chicago, IL","41.968455","-87.690763",FALSE
"2653","Open","DOWNERS GROVE","IL","60516","Chicago, IL","41.753995","-88.012347",FALSE
"2647","Open","LENOIR","NC","28645","Charlotte, NC","35.914969","-81.524475",TRUE
"2660","Open","UNION CITY","NJ","07087","New Jersey - Sub","40.773913","-74.028114",FALSE
"2677","Open","WORCESTER","MA","01606","Boston, MA","42.316433","-71.796292",FALSE
"2676","Open","Crystal RIver","FL","34429","Tampa-St. Petersburg, FL","28.895550","-82.584453",FALSE
"2673","Open","EAST WINDSOR","NJ","08520","Philadelphia, PA","40.271157","-74.540447",FALSE
"2672","Open","WEST CHICAGO","IL","60185","Chicago, IL","41.880767","-88.194935",FALSE
"2671","Open","LOS BANOS","CA","93635","Fresno-Visalia, CA","37.056541","-120.851943",FALSE
"2669","Open","LONGWOOD","FL","32750","Orlando-Daytona Bch, FL","28.701022","-81.326466",FALSE
"2668","Open","HILLSBOROUGH","NJ","08844","New Jersey - Sub","40.507598","-74.637973",FALSE
"2667","Open","HAVELOCK","NC","28532","Greenville-New Bern-Wash, NC","34.882321","-76.910324",TRUE
"2665","Open","DELRAY BEACH","FL","33483","West Palm Beach-Ft. Pierce, FL","26.438793","-80.072308",FALSE
"2664","Open","PHILADELPHIA","PA","19140","Philadelphia, PA","40.007179","-75.127733",TRUE
"19242","Open","MONTGOMERY","AL","36107","Montgomery, AL","32.371026","-86.270443",FALSE
"2701","Open","LAS VEGAS","NV","89121","Las Vegas, NV","36.099714","-115.100978",FALSE
"2696","Open","FORT SMITH","AR","72903","Ft. Smith, AR","35.363345","-94.373194",FALSE
"2694","Open","ABERDEEN","WA","98520","Seattle-Tacoma, WA","46.976708","-123.811126",FALSE
"2693","Open","CASTLE ROCK","CO","80109","Denver, CO","39.379666","-104.862845",FALSE
"2692","Open","VIENNA","WV","26105","Parkersburg, WV","39.299057","-81.548160",FALSE
"2690","Open","Tewksbury","MA","01876","Boston, MA","42.590081","-71.204307",FALSE
"2682","Open","COLUMBUS","GA","31904","Columbus, GA","32.518784","-84.956160",FALSE
"19252","Open","HOUSTON","TX","77045","Houston, TX","29.628783","-95.464489",FALSE
"2726","Open","ASHLAND","KY","41101","Charleston - Huntington, WV","38.480356","-82.643399",FALSE
"2724","Open","TALLADEGA","AL","35160","Birmingham, AL","33.435748","-86.096500",FALSE
"2722","Open","ANTIOCH","TN","37013","Nashville, TN","36.047484","-86.655139",TRUE
"2719","Open","YAKIMA","WA","98903","Yakima-Psco-Rchlnd-Kennwck, WA","46.571234","-120.487476",FALSE
"2717","Open","ROLLING MEADOWS","IL","60008","Chicago, IL","42.056552","-88.003544",FALSE
"2714","Open","SAN ANTONIO","TX","78218","San Antonio, TX","29.483719","-98.401189",FALSE
"2706","Open","Sidney","OH","45365","Dayton, OH","40.287272","-84.187421",FALSE
"2703","Open","ELIZABETH","NJ","07202","New Jersey - Sub","40.652364","-74.216601",FALSE
"2702","Open","FORT DODGE","IA","50501","Des Moines-Ames, IA","42.501648","-94.159239",FALSE
"2738","Open","CAPITOLA","CA","95010","Salinas-Monterey, CA","36.978505","-121.965373",FALSE
"2735","Open","WISCONSIN RAPIDS","WI","54494","Wausau-Rhinelander, WI","44.383135","-89.817469",FALSE
"2732","Open","CAMP HILL","PA","17011","Harrisburg-Lancaster-York, PA","40.223956","-76.937366",TRUE
"2731","Open","WEST CHESTER","PA","19382","Philadelphia, PA","39.966324","-75.527566",FALSE
"2729","Open","MADISON","IN","47250","Louisville, KY","38.775365","-85.398196",TRUE
"2727","Open","PORTAGE","IN","46368","Chicago, IL","41.576432","-87.182512",FALSE
"2745","Open","Union City","GA","30291","Atlanta, GA","33.568186","-84.539105",FALSE
"2744","Open","Traverse City","MI","49684","Traverse City-Cadilc, MI","44.744279","-85.640972",FALSE
"2743","Open","ROANOKE","VA","24019","Roanoke-Lynchburg, VA","37.344633","-79.954985",TRUE
"2741","Open","SAINT JOSEPH","MO","64507","St. Joseph, MO","39.752813","-94.803138",FALSE
"22002","Open","Jonestown","PA","17038","Harrisburg-Lancaster-York, PA","40.451015","-76.513227",FALSE
"21771","Open","Cave Creek","AZ","85331","Phoenix, AZ","33.795400","-111.965772",FALSE
"16461","Open","ATOKA","TN","38004","Memphis, TN","35.450565","-89.780122",TRUE
"16475","Open","DENVER","CO","80022","Denver, CO","39.790137","-104.904063",FALSE
"16479","Open","PHARR","TX","78577","Mc Allen-Brownsville, TX","26.166702","-98.188310",FALSE
"16481","Open","DINUBA","CA","93618","Fresno-Visalia, CA","36.545636","-119.401357",FALSE
"16437","Open","IRONDALE","AL","35210","Birmingham, AL","33.530438","-86.719102",FALSE
"16436","Open","HOUSTON","TX","77061","Houston, TX","29.672138","-95.278398",FALSE
"16439","Open","HILLSBOROUGH","NC","27278","Raleigh Durham, NC","36.056645","-79.081429",FALSE
"16438","Open","LAUDERDALE LAKES","FL","33313","Miami-Ft. Lauderdale, FL","26.165255","-80.204520",FALSE
"16444","Open","EIELSON AFB","AK","99702","Fairbanks, AK","64.677020","-147.089577",FALSE
"16449","Open","Queen Creek","AZ","85143","Phoenix, AZ","33.178949","-111.584542",FALSE
"16448","Open","GASTON","SC","29053","Columbia, SC","33.834641","-81.090816",FALSE
"16450","Open","CORPUS CHRISTI","TX","78405","Corpus Christi, TX","27.757217","-97.459253",FALSE
"16453","Open","MONTGOMERY","AL","36117","Montgomery, AL","32.364701","-86.136364",FALSE
"16452","Open","LAKE WORTH","TX","76135","Dallas-Ft. Worth, TX","32.811391","-97.432864",FALSE
"16422","Open","LAVEEN","AZ","85339","Phoenix, AZ","33.391624","-112.167594",FALSE
"16406","Open","PANAMA CITY","FL","32408","Panama City, FL","30.175015","-85.760731",FALSE
"16404","Open","GREENVILLE","SC","29609","Greenville-Spart-Asheville, SC","34.890927","-82.401366",TRUE
"16371","Open","MISSOURI CITY","TX","77459","Houston, TX","29.601286","-95.565029",FALSE
"31380","Open","Bloomfield","NJ","07003","New Jersey - Sub","40.836294","-74.181050",FALSE
"16379","Open","SALT LAKE CITY","UT","84104","Salt Lake City, UT","40.730299","-111.987889",FALSE
"16382","Open","CYPRESS","TX","77429","Houston, TX","29.952618","-95.604668",FALSE
"16384","Open","PLAINFIELD","IL","60585","Chicago, IL","41.668976","-88.204724",FALSE
"16383","Open","ORLANDO","FL","32832","Orlando-Daytona Bch, FL","28.416869","-81.242927",FALSE
"16348","Open","Austin","TX","78752","Austin, TX","30.332210","-97.703519",FALSE
"16347","Open","Chicopee","MA","01020","Springfield-Holyoke, MA","42.192899","-72.576693",FALSE
"16357","Open","CHARLOTTE","NC","28208","Charlotte, NC","35.223981","-80.940462",FALSE
"16356","Open","SCHOFIELD BARRACKS","HI","96857","Honolulu, HI","21.494104","-158.060757",FALSE
"29005","Open","Meridian","MS","39301","Meridian, MS","32.409211","-88.699454",FALSE
"16364","Open","College Station","TX","77845","Waco-Temple-Bryan, TX","30.594578","-96.292815",FALSE
"16367","Open","PORTLAND","OR","97236","Portland, OR","45.492248","-122.486422",FALSE
"29519","Open","Palmetto","GA","30268","Atlanta, GA","33.528705","-84.662463",FALSE
"2749","Open","Norwood","MA","02062","Boston, MA","42.210295","-71.184475",FALSE
"2748","Open","LOCKPORT","IL","60441","Chicago, IL","41.590932","-88.042745",FALSE
"2746","Open","FOND DU LAC","WI","54935","Green Bay-Appleton, WI","43.783806","-88.476784",FALSE
"2757","Open","MENANDS","NY","12204","Albany-Schenectady-Troy, NY","42.704277","-73.715085",TRUE
"2755","Open","LANTANA","FL","33462","West Palm Beach-Ft. Pierce, FL","26.575940","-80.054317",FALSE
"2752","Open","WEST HAVEN","CT","06516","Hartford-New Haven, CT","41.275209","-72.952882",FALSE
"2751","Open","CASPER","WY","82604","Casper - Riverton, WY","42.819989","-106.370932",FALSE
"29056","Open","Floresville","TX","78114","San Antonio, TX","29.148803","-98.159884",FALSE
"29058","Open","Converse","TX","78109","San Antonio, TX","29.514543","-98.308691",FALSE
"2764","Open","BRIDGEPORT","CT","06610","Long Island-Westch - Sub","41.201852","-73.185590",FALSE
"2763","Open","NIAGARA FALLS","NY","14304","Buffalo, NY","43.106962","-78.984481",TRUE
"2762","Open","MILLDALE","CT","06467","Hartford-New Haven, CT","41.563158","-72.909094",FALSE
"28804","Open","Florence","OR","97439","Eugene, OR","43.997175","-124.101005",FALSE
"30050","Open","Somerset","PA","15501","Johnstown-Altoona, PA","40.022725","-79.076507",FALSE
"28802","Open","Eugene","OR","97401","Eugene, OR","44.048474","-123.149033",FALSE
"2770","Open","XENIA","OH","45385","Dayton, OH","39.683298","-83.940160",TRUE
"2769","Open","CALHOUN","GA","30701","Atlanta, GA","34.484999","-84.944502",FALSE
"28954","Open","Piedmont","AL","36272","Birmingham, AL","33.933700","-85.610467",FALSE
"28649","Open","Mesa","AZ","85206","Phoenix, AZ","33.408005","-111.735960",FALSE
"29445","Open","Queens Creek","AZ","85142","Phoenix, AZ","33.220240","-111.633550",FALSE
"2786","Open","MANCHESTER","TN","37355","Nashville, TN","35.459336","-86.054152",FALSE
"2784","Open","REGO PARK","NY","11374","New York City - Sub","40.732081","-73.866330",FALSE
"2780","Open","LYNDHURST","NJ","07071","New Jersey - Sub","40.820729","-74.121531",FALSE
"2776","Open","ELMHURST","IL","60126","Chicago, IL","41.905420","-87.963871",FALSE
