"id","city","state","postalCode","dmaName","latitude","longitude","Carrols","Remodel"
"12142","Fairfield","IA","52556","Ottumwa-Kirksville, IA","41.006211","-91.978214",FALSE,FALSE
"15794","CAMILLA","GA","31730","Albany, GA","31.233224","-84.200604",FALSE,FALSE
"15787","LUFKIN","TX","75901","Tyler-Longview, TX","31.296424","-94.729242",FALSE,FALSE
"12148","Wixom","MI","48393","Detroit, MI","42.495719","-83.537396",FALSE,FALSE
"12158","SHALIMAR","FL","32579","Mobile-Pensacola, AL-Sub#1","30.447645","-86.578279",FALSE,FALSE
"12146","DECATUR","TX","76234","Dallas-Ft. Worth, TX","33.226678","-97.593553",FALSE,FALSE
"12147","LYMAN","SC","29365","Greenville-Spart-Asheville, SC","34.956419","-82.127996",TRUE,FALSE
"12178","RENO","NV","89523","Reno, NV","39.533995","-119.866442",FALSE,FALSE
"12177","ROEBUCK","SC","29376","Greenville-Spart-Asheville, SC","34.840938","-81.969539",FALSE,FALSE
"12163","Bear","DE","19701","Philadelphia, PA","39.630588","-75.662880",FALSE,FALSE
"12191","MONTCLAIR","VA","22025","Washington, DC","38.609473","-77.359152",FALSE,FALSE
"12190","WEST BEND","WI","53095","Milwaukee, WI","43.427452","-88.202920",FALSE,FALSE
"12193","BONDUEL","WI","54107","Green Bay-Appleton, WI","44.730674","-88.446799",FALSE,FALSE
"15825","HAVANA","FL","32333","Tallahassee-Thomasville, FL","30.629883","-84.414748",FALSE,FALSE
"12192","CHARLESTON","WV","25309","Charleston - Huntington, WV","38.328807","-81.713641",FALSE,FALSE
"15826","VALDOSTA","GA","31602","Tallahassee-Thomasville, FL","30.895389","-83.358560",FALSE,FALSE
"12195","NORTH VERSAILLES","PA","15137","Pittsburgh, PA","40.386155","-79.822122",FALSE,FALSE
"12196","Jasper","GA","30143","Atlanta, GA","34.465269","-84.450851",FALSE,FALSE
"15822","WICHITA","KS","67213","Wichita-Hutchinson, KS","37.652498","-97.352868",FALSE,FALSE
"12203","LAURELTON","NY","11413","New York City - Sub","40.680189","-73.752810",FALSE,FALSE
"12208","WINCHESTER","MA","01890","Boston, MA","42.458321","-71.139280",FALSE,FALSE
"12205","BRONX","NY","10452","New York City - Sub","40.839620","-73.917675",FALSE,FALSE
"12209","GEORGETOWN","OH","45121","Cincinnati, OH","38.863422","-83.893638",TRUE,FALSE
"28312","Mesquite","TX","75150","Dallas-Ft. Worth, TX","32.793482","-96.611640",FALSE,FALSE
"12211","HANNIBAL","MO","63401","Quincy-Hannibal, IL","39.726057","-91.392855",FALSE,FALSE
"12201","HAWTHORNE","CA","90250","Los Angeles, CA","33.916626","-118.367172",FALSE,FALSE
"28490","Cherryville","NC","28021","Charlotte, NC","35.385796","-81.364399",FALSE,FALSE
"12219","EATON","OH","45320","Dayton, OH","39.835103","-84.626558",FALSE,FALSE
"12222","HOUSTON","TX","77008","Houston, TX","29.812372","-95.400030",FALSE,FALSE
"12220","BUDA","TX","78610","Austin, TX","30.036271","-97.846378",FALSE,FALSE
"12213","INDEPENDENCE","MO","64056","Kansas City, MO","39.118312","-94.378066",FALSE,FALSE
"12239","FOLKSTON","GA","31537","Jacksonville-Brunswick, FL","30.834542","-82.006471",FALSE,FALSE
"12233","Fall River","MA","02720","Providence-New Bedford, RI","41.715948","-71.152273",FALSE,FALSE
"12253","MIAMI","FL","33122","Miami-Ft. Lauderdale, FL","25.794867","-80.278937",FALSE,FALSE
"12258","TUCSON","AZ","85739","Tucson-Nogales, AZ","32.484139","-110.921690",FALSE,FALSE
"27584","Maize","KS","67101","Wichita-Hutchinson, KS","37.780216","-97.462582",FALSE,FALSE
"12257","CORPUS CHRISTI","TX","78410","Corpus Christi, TX","27.855933","-97.629017",FALSE,FALSE
"12245","NEWPORT","OR","97365","Portland, OR","44.647751","-124.053700",FALSE,FALSE
"12248","CHADBOURN","NC","28431","Wilmington, NC","34.332268","-78.826227",TRUE,FALSE
"12247","WILMINGTON","NC","28405","Wilmington, NC","34.309440","-77.877759",TRUE,FALSE
"12250","MINNEAPOLIS","MN","55414","Minneapolis-St Paul, MN","44.973688","-93.224895",FALSE,FALSE
"27776","Westfield","IN","46074","Indianapolis, IN","40.042300","-86.151646",TRUE,FALSE
"12268","GOLDSBORO","NC","27534","Raleigh Durham, NC","35.374826","-77.952774",FALSE,FALSE
"12267","VERNON","NJ","07462","New Jersey - Sub","41.198359","-74.482450",FALSE,FALSE
"12269","FONTANA","CA","92335","Los Angeles, CA","34.107279","-117.436120",FALSE,FALSE
"12259","FAYETTEVILLE","NC","28304","Raleigh Durham, NC","35.035345","-79.015553",TRUE,FALSE
"12262","BRONX","NY","10455","New York City - Sub","40.815098","-73.914334",FALSE,FALSE
"12261","BRONX","NY","10459","New York City - Sub","40.822087","-73.891810",FALSE,FALSE
"12264","MISSION","KS","66202","Kansas City, MO","39.022581","-94.665386",FALSE,FALSE
"12263","YUMA","AZ","85367","El Centro-Yuma, CA","32.667759","-114.443406",FALSE,FALSE
"12266","LITTLE ROCK","AR","72202","Little Rock-Pine Bluff, AR","34.728350","-92.221670",FALSE,FALSE
"12281","NEVADA","MO","64772","Joplin-Pittsburg, MO","37.835845","-94.327256",FALSE,FALSE
"12280","ANNA","IL","62906","Paducah-Cape Gir, KY","37.462849","-89.229084",FALSE,FALSE
"12272","BOUND BROOK","NJ","08805","New Jersey - Sub","40.568341","-74.551716",FALSE,FALSE
"12277","FREDERICKSBURG","VA","22405","Washington, DC","38.286913","-77.437935",TRUE,FALSE
"12275","LAREDO","TX","78040","Laredo, TX","27.506143","-99.481590",FALSE,FALSE
"12278","DECATUR","AL","35603","Huntsville-Decatur, AL","34.537533","-86.913169",TRUE,FALSE
"15848","Queen Creek","AZ","85142","Phoenix, AZ","33.281320","-111.685570",FALSE,FALSE
"15838","LIVINGSTON","CA","95334","Sacramento-Stockton, CA","37.387078","-120.737938",FALSE,FALSE
"15836","Springfield","MA","01128","Springfield-Holyoke, MA","42.092946","-72.499941",FALSE,FALSE
"15842","EL PASO","TX","79905","El Paso, TX","31.768780","-106.424380",FALSE,FALSE
"15868","RANTOUL","IL","61866","Springfield-Decatur-Chmpg, IL","40.308646","-88.173492",FALSE,FALSE
"165","GREENSBORO","NC","27405","Greensboro-Wstn-Salem, NC","36.090733","-79.773102",TRUE,FALSE
"168","CHAMPAIGN","IL","61821","Springfield-Decatur-Chmpg, IL","40.112803","-88.282907",FALSE,FALSE
"169","COLUMBIA","SC","29204","Columbia, SC","34.034917","-81.004032",FALSE,FALSE
"170","GREENVILLE","SC","29605","Greenville-Spart-Asheville, SC","34.817496","-82.420451",FALSE,FALSE
"178","BROCKTON","MA","02301","Boston, MA","42.072750","-71.042909",FALSE,FALSE
"179","CONSHOHOCKEN","PA","19428","Philadelphia, PA","40.095109","-75.293108",FALSE,FALSE
"180","Baton Rouge","LA","70805","Baton Rouge, LA","30.498397","-91.154021",FALSE,FALSE
"181","CHICAGO","IL","60619","Chicago, IL","41.736458","-87.622876",FALSE,FALSE
"15862","ALBUQUERQUE","NM","87109","Albuquerque-Santa Fe, NM","35.144673","-106.586100",FALSE,FALSE
"186","NORTH CHARLESTON","SC","29406","Charleston, SC","32.905711","-80.020411",FALSE,FALSE
"188","NAPERVILLE","IL","60540","Chicago, IL","41.769791","-88.147702",FALSE,FALSE
"189","JOLIET","IL","60435","Chicago, IL","41.522814","-88.124517",FALSE,FALSE
"190","Metairie","LA","70005","New Orleans, LA","30.001116","-90.132484",FALSE,FALSE
"201","Fairfax","VA","22030","Washington, DC","38.853708","-77.319297",FALSE,FALSE
"205","WATERBURY","CT","06702","Hartford-New Haven, CT","41.561585","-73.053232",FALSE,FALSE
"207","CHICAGO","IL","60623","Chicago, IL","41.842685","-87.705074",FALSE,FALSE
"208","BLOOMINGTON","MN","55420","Minneapolis-St Paul, MN","44.826774","-93.280057",FALSE,FALSE
"15874","CORPUS CHRISTI","TX","78416","Corpus Christi, TX","27.754969","-97.422447",FALSE,FALSE
"15892","LAWTON","OK","73505","Wichita Falls-Lawton, TX","34.605597","-98.421895",FALSE,FALSE
"209","ELMHURST","IL","60126","Chicago, IL","41.869256","-87.935689",FALSE,FALSE
"211","Baton Rouge","LA","70802","Baton Rouge, LA","30.420358","-91.177866",FALSE,FALSE
"212","CHICAGO","IL","60641","Chicago, IL","41.956002","-87.750351",FALSE,FALSE
"213","BERWYN","IL","60402","Chicago, IL","41.865109","-87.791341",FALSE,FALSE
"214","HOUSTON","TX","77008","Houston, TX","29.789807","-95.409565",FALSE,FALSE
"215","CHICAGO","IL","60659","Chicago, IL","41.995466","-87.715470",FALSE,FALSE
"216","HEMPSTEAD","NY","11550","Long Island-Westch - Sub","40.710475","-73.613189",FALSE,FALSE
"218","LOMBARD","IL","60148","Chicago, IL","41.889701","-87.991456",FALSE,FALSE
"232","ANN ARBOR","MI","48108","Detroit, MI","42.250843","-83.662923",TRUE,FALSE
"15906","ELK GROVE","CA","95624","Sacramento-Stockton, CA","38.454916","-121.406207",FALSE,FALSE
"12294","LAWRENCEVILLE","GA","30044","Atlanta, GA","33.952961","-84.057379",FALSE,FALSE
"239","ANDERSON","SC","29621","Greenville-Spart-Asheville, SC","34.530979","-82.663077",TRUE,TRUE
"244","CHICAGO","IL","60632","Chicago, IL","41.825633","-87.685590",FALSE,FALSE
"247","ATLANTA","GA","30329","Atlanta, GA","33.827632","-84.329595",FALSE,FALSE
"248","NORRISTOWN","PA","19403","Philadelphia, PA","40.141723","-75.388873",FALSE,FALSE
"251","HUNTSVILLE","AL","35801","Huntsville-Decatur, AL","34.741106","-86.599928",FALSE,FALSE
"12303","BROOKLYN","NY","11210","New York City - Sub","40.632631","-73.948156",FALSE,FALSE
"12302","BUENA","NJ","08310","Philadelphia, PA","39.513919","-74.924318",FALSE,FALSE
"12305","MCCOMB","MS","39648","Jackson, MS","31.261142","-90.473608",TRUE,FALSE
"15924","TUCSON","AZ","85704","Tucson-Nogales, AZ","32.305760","-111.009280",FALSE,FALSE
"254","JEFFERSONVILLE","IN","47130","Louisville, KY","38.288680","-85.728780",TRUE,FALSE
"255","DEKALB","IL","60115","Chicago, IL","41.931093","-88.769967",FALSE,FALSE
"261","KALAMAZOO","MI","49008","Grand Rapids-Kalmzoo, MI","42.261333","-85.589534",TRUE,FALSE
"266","HOUSTON","TX","77055","Houston, TX","29.802498","-95.487356",FALSE,FALSE
"267","MUNSTER","IN","46321","Chicago, IL","41.569805","-87.509123",FALSE,FALSE
"269","GLENVIEW","IL","60025","Chicago, IL","42.088331","-87.798581",FALSE,FALSE
"271","FLINT","MI","48532","Flint-Saginaw-Bay City, MI","43.003759","-83.733412",FALSE,FALSE
"280","BELLMAWR","NJ","08031","Philadelphia, PA","39.871412","-75.081545",FALSE,FALSE
"12296","CORBIN","KY","40701","Lexington, KY","36.918053","-84.124525",FALSE,FALSE
"12297","KNIGHTSTOWN","IN","46148","Indianapolis, IN","39.842274","-85.558190",TRUE,FALSE
"12313","ROELAND PARK","KS","66205","Kansas City, MO","39.040392","-94.639997",FALSE,FALSE
"12321","Whitestown","IN","46075","Indianapolis, IN","39.948223","-86.349397",FALSE,FALSE
"15926","Holbrook","AZ","86025","Phoenix, AZ","34.923344","-110.145615",FALSE,FALSE
"281","SAINT PAUL","MN","55106","Minneapolis-St Paul, MN","44.977706","-93.065058",FALSE,FALSE
"282","Reading","PA","19606","Philadelphia, PA","40.303588","-75.856275",FALSE,FALSE
"295","New Orleans","LA","70119","New Orleans, LA","29.956247","-90.119737",FALSE,FALSE
"300","MUSKEGON","MI","49442","Grand Rapids-Kalmzoo, MI","43.234259","-86.208318",FALSE,FALSE
"305","FRANKLIN PARK","IL","60131","Chicago, IL","41.930445","-87.879455",FALSE,FALSE
"307","VALDOSTA","GA","31602","Tallahassee-Thomasville, FL","30.854442","-83.280888",FALSE,FALSE
"12310","BOISE","ID","83704","Boise, ID","43.619101","-116.288481",FALSE,FALSE
"12312","LOS ANGELES","CA","90003","Los Angeles, CA","33.945309","-118.278816",FALSE,FALSE
"12331","Summerville","GA","30747","Atlanta, GA","34.494358","-85.336575",FALSE,FALSE
"12329","Rayne","LA","70578","Lafayette, LA","30.253378","-92.270621",FALSE,FALSE
"15944","HOUSTON","TX","77057","Houston, TX","29.732051","-95.483868",FALSE,FALSE
"12332","ARLINGTON","WA","98223","Seattle-Tacoma, WA","48.180625","-122.126957",FALSE,FALSE
"308","WEST BABYLON","NY","11704","Long Island-Westch - Sub","40.685788","-73.345292",FALSE,FALSE
"12324","SKOKIE","IL","60077","Chicago, IL","42.011670","-87.760313",FALSE,FALSE
"319","Madison Hgts","MI","48071","Detroit, MI","42.504715","-83.088755",FALSE,FALSE
"322","SAVANNAH","GA","31401","Savannah, GA","32.070927","-81.101241",FALSE,FALSE
"323","Whitehall","PA","18052","Philadelphia, PA","40.629222","-75.485029",FALSE,FALSE
"27763","Berea","KY","40403","Lexington, KY","37.569417","-84.311027",FALSE,FALSE
"328","BENTON HARBOR","MI","49022","South Bend-Elkhart, IN","42.080954","-86.436503",FALSE,FALSE
"329","Grand Rapids","MI","49504","Grand Rapids-Kalmzoo, MI","42.985651","-85.698636",FALSE,FALSE
"331","Livonia","MI","48152","Detroit, MI","42.426623","-83.334606",FALSE,FALSE
"12323","CASPER","WY","82609","Casper - Riverton, WY","42.851501","-106.270865",FALSE,FALSE
"12322","Oakdale","LA","71463","Alexandria, LA","30.800754","-92.671844",FALSE,FALSE
"12340","HORSHAM","PA","19044","Philadelphia, PA","40.182952","-75.116814",FALSE,FALSE
"12351","NEWARK","DE","19702","Philadelphia, PA","39.603715","-75.751191",FALSE,FALSE
"332","CHICAGO","IL","60639","Chicago, IL","41.909670","-87.749612",FALSE,FALSE
"334","MACON","GA","31206","Macon, GA","32.808370","-83.663116",FALSE,FALSE
"336","Bethlehem","PA","18017","Philadelphia, PA","40.643202","-75.345956",FALSE,FALSE
"342","Fairview Park","OH","44126","Cleveland, OH","41.438705","-81.872118",FALSE,FALSE
"343","ROANOKE","VA","24014","Roanoke-Lynchburg, VA","37.247318","-79.958207",TRUE,FALSE
"345","HOUSTON","TX","77011","Houston, TX","29.736952","-95.307364",FALSE,FALSE
"351","Burton","MI","48509","Flint-Saginaw-Bay City, MI","43.032596","-83.634409",FALSE,FALSE
"353","GLEN BURNIE","MD","21061","Baltimore, MD","39.170956","-76.620910",TRUE,FALSE
"12337","Raphine","VA","24472","Roanoke-Lynchburg, VA","37.930498","-79.227972",FALSE,FALSE
"29779","Calverton","NY","11933","Long Island-Westch - Sub","40.926020","-72.746180",FALSE,FALSE
"12359","DENVER","CO","80247","Denver, CO","39.708518","-104.875700",FALSE,FALSE
"12368","SANFORD","FL","32771","Orlando-Daytona Bch, FL","28.810262","-81.272988",FALSE,FALSE
"358","WHITEHALL","OH","43213","Columbus, OH","39.955262","-82.878385",FALSE,FALSE
"360","New Orleans","LA","70130","New Orleans, LA","29.937476","-90.076405",FALSE,FALSE
"362","COLUMBUS","GA","31907","Columbus, GA","32.484795","-84.936507",FALSE,FALSE
"363","BLUE BELL","PA","19422","Philadelphia, PA","40.150596","-75.307388",FALSE,FALSE
"365","HOUSTON","TX","77098","Houston, TX","29.726661","-95.418336",FALSE,FALSE
"368","North Olmsted","OH","44070","Cleveland, OH","41.419824","-81.913587",FALSE,FALSE
"12357","NASHVILLE","TN","37203","Nashville, TN","36.159566","-86.795397",TRUE,FALSE
"12355","SOUTH RICHMOND HILL","NY","11419","New York City - Sub","40.686450","-73.823133",FALSE,FALSE
"370","WALTHAM","MA","02453","Boston, MA","42.361671","-71.239170",FALSE,FALSE
"373","Mobile","AL","36609","Mobile-Pensacola, AL","30.639400","-88.139458",FALSE,FALSE
"375","NEW ORLEANS","LA","70122","New Orleans, LA","30.023771","-90.061746",FALSE,FALSE
"12379","FAIRVIEW","PA","16415","Erie, PA","42.030143","-80.255165",FALSE,FALSE
"12380","GLEN BURNIE","MD","21060","Baltimore, MD","39.136277","-76.597236",TRUE,FALSE
"377","TOLEDO","OH","43614","Toledo, OH","41.603712","-83.625819",FALSE,FALSE
"379","HOUSTON","TX","77055","Houston, TX","29.794001","-95.543528",FALSE,FALSE
"380","HOUSTON","TX","77022","Houston, TX","29.828651","-95.375225",FALSE,FALSE
"382","Greenvale","NY","11548","Long Island-Westch - Sub","40.809360","-73.628664",FALSE,FALSE
"12371","CHICAGO","IL","60651","Chicago, IL","41.895121","-87.725475",FALSE,FALSE
"12370","HARTFORD","CT","06103","Hartford-New Haven, CT","41.766109","-72.673225",FALSE,FALSE
"384","BELTSVILLE","MD","20705","Washington, DC","39.029740","-76.914554",TRUE,FALSE
"390","COLUMBUS","OH","43207","Columbus, OH","39.892789","-82.995544",FALSE,FALSE
"12396","TUSTIN","CA","92780","Los Angeles, CA","33.726996","-117.822550",FALSE,FALSE
"12395","RICHBURG","SC","29729","Charlotte, NC","34.747040","-81.038717",TRUE,FALSE
"12397","DALLAS","OR","97338","Portland, OR","44.930517","-123.306561",FALSE,FALSE
"12385","ALAMO","TX","78516","Mc Allen-Brownsville, TX","26.190481","-98.109295",FALSE,FALSE
"12415","MONETT","MO","65708","Springfield, MO","36.913514","-93.904887",FALSE,FALSE
"12423","Myersville","MD","21773","Washington, DC","39.498807","-77.568622",FALSE,FALSE
"12402","HUBBARD","OH","44425","Youngstown, OH","41.177598","-80.567510",FALSE,FALSE
"12408","LAKEWOOD","CO","80214","Denver, CO","39.740784","-105.067816",FALSE,FALSE
"12414","BLYTHEVILLE","AR","72315","Memphis, TN","35.929162","-89.868748",FALSE,FALSE
"12431","EDINBURG","TX","78539","Mc Allen-Brownsville, TX","26.267003","-98.201138",FALSE,FALSE
"12424","Eldersburg","MD","21784","Baltimore, MD","39.402604","-76.947134",FALSE,FALSE
"12426","KERMAN","CA","93630","Fresno-Visalia, CA","36.735390","-120.059291",FALSE,FALSE
"12427","BIRMINGHAM","AL","35204","Birmingham, AL","33.505114","-86.849528",FALSE,FALSE
"12430","WILLIAMSTON","SC","29697","Greenville-Spart-Asheville, SC","34.630356","-82.469489",FALSE,FALSE
"12429","Oconto Falls","WI","54154","Green Bay-Appleton, WI","44.883109","-88.138815",FALSE,FALSE
"24786","Fort Mohave","AZ","86426","Phoenix, AZ","35.018341","-114.598685",FALSE,FALSE
"26041","Oakland","TN","38060","Memphis, TN","35.228257","-89.525197",TRUE,FALSE
"28336","Fresno","CA","93722","Fresno-Visalia, CA","36.837375","-119.871855",FALSE,FALSE
"25354","Ocala","FL","34473","Gainesville, FL","29.025178","-82.161874",FALSE,FALSE
"30046","Los Angeles","CA","90045","Los Angeles, CA","33.945790","-118.402540",FALSE,FALSE
"15948","Washington","MO","63090","St. Louis, MO","38.536047","-91.006343",FALSE,FALSE
"30090","Port Lavaca","TX","77979","Houston, TX","28.632592","-96.629552",FALSE,FALSE
"15963","NORTH WARREN","PA","16365","Buffalo, NY","41.879262","-79.151574",TRUE,FALSE
"15964","BROOKLYN","NY","11206","New York City - Sub","40.700885","-73.942545",FALSE,FALSE
"15965","Burien","WA","98166","Seattle-Tacoma, WA","47.469776","-122.339183",FALSE,FALSE
"15984","VERONA","PA","15147","Pittsburgh, PA","40.521149","-79.814067",FALSE,FALSE
"392","NILES","OH","44446","Youngstown, OH","41.212135","-80.756264",FALSE,FALSE
"396","NORTH SYRACUSE","NY","13212","Syracuse, NY","43.113959","-76.146114",FALSE,FALSE
"399","DURHAM","NC","27701","Raleigh Durham, NC","36.017275","-78.912187",FALSE,FALSE
"400","BATTLE CREEK","MI","49015","Grand Rapids-Kalmzoo, MI","42.303282","-85.199089",TRUE,FALSE
"402","WILLOWICK","OH","44095","Cleveland, OH","41.642981","-81.468782",TRUE,FALSE
"405","GARDEN CITY PARK","NY","11040","Long Island-Westch - Sub","40.741790","-73.661660",FALSE,FALSE
"15973","Baton Rouge","LA","70810","Baton Rouge, LA","30.356158","-91.108772",FALSE,FALSE
"15997","Bryan","TX","77802","Waco-Temple-Bryan, TX","30.658869","-96.347465",FALSE,FALSE
"411","ROANOKE","VA","24017","Roanoke-Lynchburg, VA","37.290050","-79.988871",TRUE,FALSE
"414","BOULDER","CO","80301","Denver, CO","40.018659","-105.257799",FALSE,FALSE
"416","Akron","OH","44306","Cleveland, OH","41.040184","-81.490748",FALSE,FALSE
"417","Lincoln Park","MI","48146","Detroit, MI","42.252894","-83.194349",FALSE,FALSE
"418","LOUISVILLE","KY","40207","Louisville, KY","38.252023","-85.649707",TRUE,FALSE
"419","HIGHLAND PARK","IL","60035","Chicago, IL","42.154364","-87.803270",FALSE,FALSE
"421","FEASTERVILLE TREVOSE","PA","19053","Philadelphia, PA","40.151939","-75.001991",FALSE,FALSE
"422","SPRINGFIELD","VA","22151","Washington, DC","38.796475","-77.185236",FALSE,FALSE
"427","Bethlehem","PA","18018","Philadelphia, PA","40.626093","-75.419028",FALSE,FALSE
"30234","East Rochester","NY","14445","Rochester, NY","43.102020","-77.481893",FALSE,FALSE
"431","PHILADELPHIA","PA","19114","Philadelphia, PA","40.055963","-75.003637",TRUE,FALSE
"16004","CHARLOTTE","NC","28204","Charlotte, NC","35.213523","-80.827836",TRUE,FALSE
"16005","LAFAYETTE","IN","47909","Indianapolis, IN","40.366691","-86.861710",TRUE,FALSE
"16006","BRUNSWICK","GA","31523","Jacksonville-Brunswick, FL","31.138330","-81.579870",FALSE,FALSE
"433","WEYMOUTH","MA","02188","Boston, MA","42.210315","-70.959580",FALSE,FALSE
"435","FLORENCE","AL","35630","Huntsville-Decatur, AL","34.817633","-87.658956",FALSE,FALSE
"437","ROCKFORD","IL","61104","Rockford, IL","42.267006","-89.078783",FALSE,FALSE
"439","CANTON","OH","44709","Cleveland, OH","40.832255","-81.387825",TRUE,FALSE
"440","BRISTOL","CT","06010","Hartford-New Haven, CT","41.695796","-72.909587",FALSE,FALSE
"441","ADDISON","IL","60101","Chicago, IL","41.937638","-88.000386",FALSE,FALSE
"443","GREEN BAY","WI","54304","Green Bay-Appleton, WI","44.520387","-88.066239",FALSE,FALSE
"444","Clinton Township","MI","48036","Detroit, MI","42.575154","-82.887798",FALSE,FALSE
"447","CANTON","OH","44708","Cleveland, OH","40.795953","-81.427793",TRUE,FALSE
"452","LOWELL","MA","01851","Boston, MA","42.629904","-71.321258",FALSE,FALSE
"15999","SANDY","OR","97055","Portland, OR","45.404700","-122.291718",FALSE,FALSE
"16003","SACRAMENTO","CA","95826","Sacramento-Stockton, CA","38.525545","-121.371078",FALSE,FALSE
"16016","MEMPHIS","TN","38116","Memphis, TN","35.021311","-90.007039",TRUE,FALSE
"16017","LEXINGTON","SC","29073","Columbia, SC","33.911688","-81.224875",FALSE,FALSE
"12440","JOHNSTOWN","PA","15904","Johnstown-Altoona, PA","40.295371","-78.836686",TRUE,FALSE
"453","SCRANTON","PA","18519","Wlks Barre-Scrntn, PA","41.463984","-75.650992",FALSE,FALSE
"456","GROTON","CT","06340","Hartford-New Haven, CT","41.352613","-72.059821",FALSE,FALSE
"457","THORNTON","CO","80233","Denver, CO","39.884615","-104.978712",FALSE,FALSE
"458","NORTON SHORES","MI","49441","Grand Rapids-Kalmzoo, MI","43.190198","-86.263347",FALSE,FALSE
"461","BIRMINGHAM","AL","35209","Birmingham, AL","33.465220","-86.822599",FALSE,FALSE
"464","EASTPOINTE","MI","48021","Detroit, MI","42.450934","-82.966398",FALSE,FALSE
"465","ROSELLE PARK","NJ","07204","New Jersey - Sub","40.658917","-74.281641",FALSE,FALSE
"466","WILMINGTON","DE","19808","Philadelphia, PA","39.734910","-75.636632",FALSE,FALSE
"467","MICHIGAN CITY","IN","46360","South Bend-Elkhart, IN","41.681524","-86.893885",FALSE,FALSE
"16027","PEORIA","IL","61604","Peoria, IL","40.726821","-89.613125",FALSE,FALSE
"12457","LEWISBURG","PA","17837","Wlks Barre-Scrntn, PA","40.965640","-76.892243",TRUE,FALSE
"16026","SPRINGFIELD","IL","62702","Springfield-Decatur-Chmpg, IL","39.802855","-89.660493",TRUE,FALSE
"12465","COLUMBUS","GA","31907","Columbus, GA","32.506191","-84.940394",FALSE,FALSE
"16031","SEARCY","AR","72143","Little Rock-Pine Bluff, AR","35.243991","-91.735423",FALSE,FALSE
"16032","ELYRIA","OH","44035","Cleveland, OH","41.344736","-82.066449",FALSE,FALSE
"12472","AMARILLO","TX","79118","Amarillo, TX","35.192016","-101.760225",FALSE,FALSE
"468","Elyria","OH","44035","Cleveland, OH","41.367463","-82.110796",FALSE,FALSE
"469","GADSDEN","AL","35903","Birmingham, AL","34.009568","-85.987946",FALSE,FALSE
"470","LITTLE ROCK","AR","72209","Little Rock-Pine Bluff, AR","34.675812","-92.342807",FALSE,FALSE
"473","WEST LAFAYETTE","IN","47906","Indianapolis, IN","40.453205","-86.922533",TRUE,FALSE
"474","FREEHOLD","NJ","07728","New Jersey - Sub","40.240445","-74.277551",FALSE,FALSE
"476","Cranston","RI","02910","Providence-New Bedford, RI","41.780891","-71.440961",FALSE,FALSE
"477","OMAHA","NE","68104","Omaha, NE","41.298483","-96.005059",FALSE,FALSE
"482","Allentown","PA","18103","Philadelphia, PA","40.578226","-75.455028",FALSE,FALSE
"483","KOKOMO","IN","46901","Indianapolis, IN","40.476343","-86.111149",FALSE,FALSE
"485","PLEASANTVILLE","NJ","08232","Philadelphia, PA","39.392475","-74.535893",FALSE,FALSE
"12445","INDIANAPOLIS","IN","46219","Indianapolis, IN","39.795527","-86.044906",TRUE,FALSE
"12454","OCALA","FL","34470","Gainesville, FL","29.210545","-82.065289",FALSE,FALSE
"16023","TONOPAH","NV","89049","Las Vegas, NV","38.077400","-117.247270",FALSE,FALSE
"16041","ELKVIEW","WV","25071","Charleston - Huntington, WV","38.454662","-81.494452",FALSE,FALSE
"12483","HUNTSVILLE","AL","35811","Huntsville-Decatur, AL","34.798299","-86.537108",TRUE,FALSE
"12481","HEBRON","KY","41048","Cincinnati, OH","39.077244","-84.705991",TRUE,FALSE
"16044","CHATTANOOGA","TN","37421","Chattanooga, TN","35.030628","-85.184104",FALSE,FALSE
"12484","WOODLAND HILLS","CA","91367","Los Angeles, CA","34.168846","-118.597214",FALSE,FALSE
"16043","TILLAMOOK","OR","97141","Portland, OR","45.472599","-123.844568",FALSE,FALSE
"486","TIMONIUM","MD","21093","Baltimore, MD","39.436250","-76.625150",FALSE,FALSE
"487","Port Huron","MI","48060","Detroit, MI","43.016231","-82.449820",FALSE,FALSE
"495","DEARBORN","MI","48124","Detroit, MI","42.298193","-83.284828",TRUE,FALSE
"497","Baltimore","MD","21244","Baltimore, MD","39.353252","-76.755720",FALSE,FALSE
"499","BALTIMORE","MD","21234","Baltimore, MD","39.399434","-76.547048",FALSE,FALSE
"500","OMAHA","NE","68134","Omaha, NE","41.287783","-96.053068",FALSE,FALSE
"501","Lafayette","LA","70503","Lafayette, LA","30.214791","-92.022423",FALSE,FALSE
"502","New Orleans","LA","70119","New Orleans, LA","29.966168","-90.087877",FALSE,FALSE
"507","NORTH TONAWANDA","NY","14120","Buffalo, NY","43.047940","-78.877151",TRUE,FALSE
"12477","SAWYER","MI","49125","South Bend-Elkhart, IN","41.884988","-86.600295",FALSE,FALSE
"12476","Jefferson","GA","30549","Atlanta, GA","34.153210","-83.651720",FALSE,FALSE
"12493","SAINT JAMES","MO","65559","Springfield, MO","38.003243","-91.618489",FALSE,FALSE
"16051","MONTGOMERY","AL","36117","Montgomery, AL","32.383035","-86.180644",FALSE,FALSE
"12495","Brooksville","FL","34602","Tampa-St. Petersburg, FL","28.522388","-82.239976",FALSE,FALSE
"12501","ROMA","TX","78584","Mc Allen-Brownsville, TX","26.401750","-99.006267",FALSE,FALSE
"12500","WEST PALM BEACH","FL","33406","West Palm Beach-Ft. Pierce, FL","26.687244","-80.092535",FALSE,FALSE
